Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDC05,3085.2379417550637,OUT045
FDF34,3070.747041196115,OUT035
FDP03,2974.998436263838,OUT027
FDD32,191.44124873945867,OUT010
FDZ10,2014.3913065702507,OUT045
FDZ40,862.8067324240743,OUT035
FDD51,621.1903065030925,OUT018
NCY30,429.40458379380914,OUT019
FDP58,3705.263110981182,OUT017
FDV49,4162.629840794326,OUT017
FDY24,131.73376541150472,OUT019
NCO55,1651.4001076133586,OUT017
FDR13,1926.9611875740857,OUT017
FDS51,995.2601799964914,OUT017
FDP26,1647.0596836861414,OUT045
NCB54,2985.92671496891,OUT027
FDF32,3068.0521343715104,OUT017
FDN31,3007.8451236929195,OUT018
DRM48,592.5103791577308,OUT017
FDN20,2770.5214596449237,OUT049
DRL01,3779.3400013710234,OUT046
FDV56,1642.289094968605,OUT049
DRH13,2879.0806915655226,OUT027
FDA03,2500.429553602001,OUT017
FDF47,5847.711749662737,OUT027
FDX32,2518.1360839436047,OUT046
FDX57,1531.062348071456,OUT049
NCA30,3022.001499446055,OUT045
FDO49,823.2545439464051,OUT013
FDL04,249.58696897698462,OUT019
DRM48,597.6275145813061,OUT035
FDR16,3581.1407616177976,OUT013
NCC19,3015.044495261006,OUT018
NCE42,3963.3633608044074,OUT045
FDY24,866.0378647039994,OUT017
FDH19,2870.035801077073,OUT049
FDJ46,2860.3787610281915,OUT013
FDN45,571.8064478807332,OUT010
FDY08,2024.6467112559922,OUT035
FDZ37,1364.469059873027,OUT035
NCT30,760.6584331424057,OUT045
DRY23,615.7317999054465,OUT018
NCZ30,2000.5292020128486,OUT018
FDC44,1864.9965152212153,OUT018
FDB45,1644.8229367185427,OUT035
FDY04,2548.1374868241573,OUT013
FDM27,2568.045849654693,OUT046
FDZ43,3926.4708355871353,OUT017
FDT39,368.1295809909745,OUT019
NCC06,282.1262692817567,OUT019
FDL15,4103.559369012048,OUT027
FDL57,4122.268454141574,OUT017
FDU08,1555.6264964919899,OUT046
FDK40,4185.65698742496,OUT017
FDQ12,569.4737740231927,OUT010
FDS48,2512.6929025319027,OUT017
FDP09,3647.6727771995434,OUT045
FDW21,1554.928960834974,OUT049
FDY25,3065.9548135751847,OUT035
DRE13,1357.6384435030961,OUT017
FDV43,131.73376541150472,OUT019
FDD22,1742.9873194633005,OUT045
FDM46,236.07451676164877,OUT019
NCO30,482.6217695207605,OUT010
FDM25,2887.867434840066,OUT046
NCN41,2030.83994802353,OUT049
FDU24,1450.598128229521,OUT045
FDZ50,3144.011031106019,OUT046
FDP45,4021.808375565468,OUT013
NCM54,2008.9556972807304,OUT045
FDW10,423.86876406900757,OUT019
FDP20,2012.6002800362246,OUT017
FDK32,2518.3587333920696,OUT046
FDN52,1366.61802610429,OUT049
FDM58,1722.932513398889,OUT045
FDZ46,2913.528486691737,OUT027
NCA18,1873.4404874280094,OUT018
FDD35,2093.4948398233946,OUT046
NCK31,760.1584404822567,OUT035
FDI40,2852.592017195778,OUT027
FDT50,239.8152738451432,OUT019
NCT06,2612.5618533497613,OUT046
FDT31,3020.142668657562,OUT035
FDT45,864.7861586372576,OUT049
FDT13,3079.788360710637,OUT045
FDO50,1386.6646679030841,OUT045
NCU18,278.9056123600865,OUT010
NCR54,3099.306959784611,OUT049
NCO18,2829.6848945822658,OUT018
FDU09,871.3018404896563,OUT045
FDT13,2986.5380858486933,OUT018
FDE09,1772.0356347024003,OUT046
NCK53,248.02234082297684,OUT019
FDG45,3587.453623686834,OUT049
DRH15,674.498098387032,OUT035
FDO21,568.184260473237,OUT019
FDD14,5151.671456821815,OUT027
FDC09,1646.0491485128957,OUT046
FDH45,1019.423116329766,OUT027
FDV32,1130.2324013600876,OUT046
FDG12,1994.4593555890315,OUT035
FDS32,2070.8241511758847,OUT013
NCL55,3788.375471910403,OUT018
DRE01,3887.9760951034627,OUT035
DRE15,1273.5819373203076,OUT049
NCL42,3948.1081371584673,OUT045
FDP31,1232.0405341584403,OUT013
FDN33,1439.4716428312909,OUT018
FDZ59,2554.287298526596,OUT046
FDE45,431.6441679251701,OUT010
FDJ07,1991.0411037551012,OUT013
FDQ45,2994.867673228607,OUT018
FDM33,5847.711749662737,OUT027
FDO15,152.65586327722147,OUT010
FDM46,1461.627181020551,OUT013
FDR03,3418.3914852343282,OUT045
FDY49,2631.110588354974,OUT018
FDQ60,1933.8272603208977,OUT045
FDW10,2865.083108819464,OUT049
FDO51,678.0643475118122,OUT049
FDJ40,1639.7788788627956,OUT018
FDS20,3026.633040873063,OUT018
FDU45,1829.8125159413685,OUT013
FDV02,2793.098738289239,OUT035
FDN09,3968.8470203991137,OUT046
NCM55,5156.465515365277,OUT027
FDN23,2364.4621769644423,OUT018
FDY31,367.022355313411,OUT010
FDW03,241.67609433976264,OUT010
FDD14,3071.812073509036,OUT046
FDV23,2002.2833671194896,OUT017
DRI03,2882.6072975733136,OUT045
FDN13,1564.316980124499,OUT035
FDF45,1320.658969920306,OUT027
FDU46,1363.5381001824383,OUT035
FDB57,3687.4495076730595,OUT049
FDV12,1556.8592038424874,OUT049
FDQ58,2426.065360741484,OUT013
NCA18,1903.6980815705579,OUT017
FDH52,989.8497093206631,OUT049
FDM24,2366.746033192523,OUT018
NCP43,4849.71197933045,OUT027
NCO18,428.7633114770025,OUT019
FDM32,1394.8878694442797,OUT017
NCL07,599.826146510091,OUT017
FDK03,4049.6705267445404,OUT013
FDP59,1644.923214084138,OUT017
FDQ24,4012.777815477324,OUT049
FDQ16,1639.3896241180173,OUT018
FDU44,2520.0559591694323,OUT013
FDH28,131.73376541150472,OUT010
FDV28,131.73376541150472,OUT019
FDM22,862.2180284454014,OUT045
FDR56,3100.810907903655,OUT046
FDV39,3084.603643880602,OUT049
FDU37,170.5480287478206,OUT019
FDQ11,569.2335229061202,OUT010
FDX02,3785.918353304062,OUT045
NCS42,1434.324914833208,OUT018
FDY57,2832.0780624083877,OUT027
FDB21,3852.0897319373435,OUT049
FDE28,3874.56399075924,OUT017
FDQ55,1939.5554205868705,OUT017
FDA48,3668.756514279163,OUT049
FDZ19,2879.5353226970155,OUT045
NCC43,3989.388314193542,OUT045
NCV18,1362.8769616315776,OUT046
NCA42,2451.9902502127757,OUT018
FDY45,4143.790278724762,OUT046
NCC30,2951.107849823594,OUT045
FDM57,1419.1457820124417,OUT013
FDL09,386.476268526194,OUT010
FDB09,2974.998436263838,OUT027
FDT44,1941.4027141393983,OUT035
NCT06,4257.218851640089,OUT027
FDX26,3133.429124546349,OUT049
FDK32,2474.77141942023,OUT013
DRA12,2130.170266256943,OUT046
FDO46,488.52686368047193,OUT010
FDE52,1416.9807299806196,OUT013
NCH42,3817.066082967007,OUT045
FDV08,621.284857538692,OUT035
FDB47,3388.4963157711113,OUT018
FDC28,258.8460055326336,OUT010
FDD22,1938.3976105305771,OUT046
FDS07,2925.3340002482755,OUT027
DRI13,3686.848774744233,OUT045
FDG32,3465.8068758865134,OUT018
FDU14,4094.5561205709923,OUT017
FDD28,132.17454916475083,OUT019
NCP41,1657.7256416708408,OUT017
FDS08,2900.101045431736,OUT049
FDX47,2523.581726656375,OUT045
FDC53,247.15768097216562,OUT019
FDQ19,3993.9132337671895,OUT035
FDL14,2480.790881962022,OUT045
FDM33,570.75718544785,OUT019
FDA51,1892.4137262466265,OUT045
FDZ27,762.2465126888575,OUT018
FDT04,651.5606003168185,OUT046
DRC13,2053.4308548185436,OUT049
FDR16,5847.711749662737,OUT027
FDQ03,5847.711749662737,OUT027
FDE38,2721.2521423727,OUT035
DRH23,1274.0236500186222,OUT027
FDT11,490.52106694147983,OUT019
FDD09,2991.9730485713953,OUT035
FDR40,1342.186458312309,OUT045
FDX07,3045.495041647283,OUT017
FDR07,1541.3475576871385,OUT035
FDA51,1897.6064246601409,OUT017
FDT59,570.3997526492359,OUT019
FDF20,3075.3232785272335,OUT017
FDR13,1922.0680870098906,OUT045
FDY26,3607.564313429766,OUT049
FDW04,2018.9227495418868,OUT017
FDK52,3860.919736308411,OUT017
FDN60,2554.0659682134506,OUT049
FDM09,412.4733746949259,OUT019
FDP46,1363.2590106469402,OUT049
FDB50,170.0552626368518,OUT019
NCQ29,4049.6327203377605,OUT049
FDP16,5844.684353137471,OUT027
FDX33,2462.270738224098,OUT018
FDP07,507.3648918052288,OUT010
FDN22,4025.924181093954,OUT046
FDF39,4129.812415822159,OUT049
FDS21,956.9813947731756,OUT017
NCM42,1651.8295687788566,OUT013
FDK50,381.36149860494186,OUT019
DRF13,4046.968461764966,OUT027
FDH35,2496.9808076643258,OUT018
FDP60,1552.0317719196628,OUT018
DRJ49,2985.92671496891,OUT027
NCT42,364.9500102441746,OUT019
FDE38,2688.8444111239437,OUT049
FDI04,3119.1861009084246,OUT049
NCH54,2573.3177658033733,OUT045
FDT56,917.190156147107,OUT049
DRD15,3510.9283968310338,OUT018
FDV58,3027.889430674599,OUT013
FDP21,3124.968009556345,OUT049
FDH05,3732.43896505163,OUT013
FDR10,4229.3043714062605,OUT027
NCP06,2515.4957541499666,OUT045
FDF33,1642.2211271116696,OUT049
DRK37,3100.2440535804617,OUT013
DRH49,1335.2297651367794,OUT045
FDT58,2650.8616838795015,OUT013
FDD41,1632.660327649994,OUT018
FDP40,1700.5614930274594,OUT018
FDM51,2851.8641300112176,OUT027
FDO45,195.04069762432104,OUT010
FDW33,241.48112152770827,OUT010
FDY24,865.6384986406981,OUT045
FDB10,568.9499294796475,OUT010
FDM40,2061.3263890095013,OUT035
NCI06,3054.5071857628564,OUT017
FDW12,336.8295123149281,OUT019
FDX48,4103.559369012048,OUT027
NCW05,2875.5651923988944,OUT027
FDX27,1507.659365136548,OUT017
DRM37,3094.8638239758193,OUT045
FDA38,3905.127859618126,OUT045
FDR36,651.8116504346366,OUT046
FDZ45,3145.582351148522,OUT046
FDG05,2513.908680220421,OUT017
FDK28,4164.167155313698,OUT013
FDV47,1350.4522399766197,OUT045
FDN21,2584.6890899032087,OUT045
FDP20,2979.392201016752,OUT027
FDI35,3103.6975580356016,OUT045
DRY23,721.9753106468346,OUT013
FDA56,2038.028127229071,OUT017
FDB09,2013.465906243076,OUT013
NCO26,2928.7092799796264,OUT027
FDQ49,2452.308097118634,OUT018
FDI52,2974.998436263838,OUT027
FDZ44,2928.7092799796264,OUT027
FDZ09,2516.84912575483,OUT018
FDY03,1923.9284703713968,OUT049
NCG42,2042.49862615713,OUT017
DRI13,5847.711749662737,OUT027
FDQ32,2030.747241789103,OUT013
FDW16,1387.5719629580312,OUT035
FDU27,783.3610255498132,OUT046
FDR28,383.0843024114656,OUT010
FDQ49,378.2471161668757,OUT010
FDS37,1967.5004925168237,OUT046
FDW26,3431.5321859202672,OUT018
FDX12,3691.621353279703,OUT018
NCP06,2463.1308098599347,OUT013
FDW45,366.4110147511208,OUT010
NCN30,1491.163828945892,OUT049
FDN24,865.6622547883361,OUT049
NCL41,1010.6759781052626,OUT027
FDR02,262.13531352717115,OUT019
FDD09,449.48938635277466,OUT010
FDS33,196.09807562682917,OUT010
FDU22,1975.5328543169903,OUT045
FDI53,2490.4150476026284,OUT013
DRH01,2879.502928917255,OUT049
FDX32,2093.6379037715933,OUT013
NCP30,609.1418797162429,OUT018
FDB60,3060.9645203681052,OUT045
FDB14,1439.7035616613357,OUT049
NCP02,869.8767888048376,OUT035
FDJ10,2020.8268477077672,OUT017
FDG34,1731.2412700211632,OUT046
NCB18,1362.5513415821902,OUT017
FDM16,1129.7400428917206,OUT049
FDW25,1349.0522054008302,OUT018
FDB35,223.13824367676673,OUT010
DRN11,2103.7171478502355,OUT013
FDF41,569.2311615341299,OUT019
FDH16,1372.3756728913934,OUT045
NCQ50,3424.506521361074,OUT018
DRH23,898.0859389291275,OUT018
DRJ37,2422.077824094853,OUT013
DRJ24,5156.465515365277,OUT027
FDY16,3073.266181922449,OUT035
FDQ27,1648.0980253868743,OUT045
FDZ33,2475.806538113548,OUT045
FDF29,2070.6803746052965,OUT045
FDA08,2554.1379389620947,OUT049
FDG31,1117.6158926425676,OUT046
FDE34,470.67115129530345,OUT019
NCR30,1453.6256402244676,OUT027
FDV33,4162.898280071297,OUT035
DRZ24,1939.3812202423098,OUT018
NCL54,2882.4909165532254,OUT035
FDR12,2913.1274126436874,OUT049
NCC54,3810.1576760728394,OUT046
DRN59,817.6000903748941,OUT013
FDX50,262.6810735033711,OUT019
FDV31,4755.381400210337,OUT027
NCA29,4363.4045947331415,OUT027
FDW60,2939.923498768432,OUT049
FDX08,3091.8507701462554,OUT017
DRD49,3783.4529852057813,OUT013
FDD33,3815.4249280250306,OUT046
FDW35,719.348845564769,OUT013
FDJ36,1646.6352645476734,OUT017
FDV51,2696.5072271259687,OUT035
FDW36,1650.884956117498,OUT046
FDH35,2589.14029410197,OUT046
NCS30,2985.92671496891,OUT027
FDN49,605.2438942917438,OUT017
FDL08,3678.617337096651,OUT018
FDI09,3887.641780842071,OUT013
FDP19,1981.8203299605025,OUT018
FDU21,131.73376541150472,OUT010
NCP41,1651.311805980047,OUT045
FDY10,1845.3709407063463,OUT013
FDP12,590.526594620166,OUT018
NCN26,1963.870910847685,OUT049
FDK44,2855.6602438635023,OUT013
FDC28,1649.1232531166263,OUT049
FDJ41,5844.684353137471,OUT027
NCT29,1998.0921021649401,OUT035
NCH42,568.8393835009708,OUT019
FDU60,2577.321117419772,OUT018
FDS02,3080.6335538368685,OUT045
FDC51,2092.0808838391295,OUT046
FDU03,3055.1419263267553,OUT013
FDX39,3678.2431122754892,OUT045
NCY05,131.73376541150472,OUT010
NCL06,5844.684353137471,OUT027
FDD32,1278.383808710542,OUT035
NCN41,1993.9532436631257,OUT045
NCX53,2142.938045110751,OUT049
FDU57,366.501658996886,OUT019
FDQ23,1647.5119093520966,OUT046
FDQ52,4012.2142327238726,OUT045
FDC14,625.2158413272283,OUT045
FDY09,2936.2022640339924,OUT035
FDQ28,2538.9802576132365,OUT045
FDV25,3736.683226413436,OUT046
FDJ07,1957.9644336756207,OUT035
DRB25,1640.9566467220054,OUT049
FDK52,570.75718544785,OUT019
FDY52,1398.007370163172,OUT027
FDB28,3113.688399770587,OUT046
FDT36,596.4793012532156,OUT035
FDV25,3816.2779367038033,OUT017
NCN07,2985.92671496891,OUT027
FDC57,3028.0434791587704,OUT017
FDQ03,3608.866917118462,OUT018
FDU23,2719.2643024814506,OUT017
NCX41,3670.588479060284,OUT035
NCD06,756.9239007627949,OUT035
FDW08,1650.8385458450575,OUT045
NCU29,2451.690811737674,OUT017
NCE06,2477.4476284257385,OUT013
FDV52,270.89443759947034,OUT010
FDB02,2924.4769078958443,OUT017
NCR18,634.085771456218,OUT045
FDK16,1491.5261065800307,OUT049
NCQ29,569.8367883296655,OUT010
FDZ01,248.91728193822775,OUT019
FDW27,2534.13086505306,OUT035
FDD17,3590.9806836115417,OUT018
FDW39,2885.232082282646,OUT013
DRH59,1103.5966655296727,OUT045
FDS52,1641.0122868745702,OUT013
FDU40,5739.400194092476,OUT027
NCF54,2858.7038690160402,OUT013
FDH46,1647.5119093520966,OUT045
NCP14,1639.5435324833918,OUT049
FDH50,3147.1084790948894,OUT049
DRF15,371.5849455359008,OUT010
FDV27,2557.234815263045,OUT027
NCJ06,2034.9050799666074,OUT049
FDN02,3193.7367109949473,OUT018
FDQ51,771.903221338054,OUT049
FDQ07,3749.9099032812096,OUT017
FDS45,1639.434196381046,OUT049
NCJ06,2011.5490096650153,OUT045
FDD36,1959.5576155379877,OUT035
FDY25,3108.3295824288825,OUT045
FDU52,2473.738556811873,OUT046
DRK47,3840.615667135752,OUT017
NCL30,2011.9951010344519,OUT017
FDN22,4052.693313008097,OUT035
NCF30,2979.392201016752,OUT027
FDK03,4124.329007016876,OUT035
FDT45,865.9980257109069,OUT017
NCC54,5844.684353137471,OUT027
FDP08,2926.693591071653,OUT018
FDU44,2589.2895074123267,OUT046
